playerID,name,position,age,PER,usage%,gp,yr,draftyr
bedfowi01,William Bedford,CENTER,27,15.5,24.1,60,1991,1987
brownmi01,Mike Brown,CENTER,26,12.8,16.2,82,1990,1987
curryde01,Dell Curry,SHOOTING GUARD,34,18.7,21.9,42,1999,1987
daughbr01,Brad Daugherty,CENTER,26,23.0,23.6,73,1992,1987
dawkijo01,Johnny Dawkins,POINT GUARD,24,17.0,19.7,65,1988,1987
dreilgr01,Greg Dreiling,CENTER,28,8.7,12.1,73,1991,1989
duckwke01,Kevin Duckworth,CENTER,23,14.9,22.6,78,1988,1987
gattike01,Kenny Gattison,POWER FORWARD,27,15.3,19.4,82,1992,1987
harpero01,Ron Harper,SHOOTING GUARD,25,19.8,23.4,82,1989,1987
hendece02,Cedric Henderson,SMALL FORWARD,22,10.7,17.8,82,1998,1998
hornaje01,Jeff Hornacek,SHOOTING GUARD,26,19.6,20.2,67,1990,1987
johnsbu01,Buck Johnson,SMALL FORWARD,24,13.9,17.9,70,1988,1987
kemptti01,Tim Kempton,POWER FORWARD,26,10.7,16.3,71,1990,1987
krystla01,Larry Krystkowiak,POWER FORWARD,24,14.2,17.9,80,1989,1987
mcmilna01,Nate McMillan,POINT GUARD,23,15.9,12.7,82,1988,1987
myerspe01,Pete Myers,SHOOTING GUARD,30,10.6,16.9,82,1994,1990
newmajo01,Johnny Newman,SMALL FORWARD,29,15.5,20.5,64,1993,1987
persoch01,Chuck Person,SMALL FORWARD,25,16.6,24.4,77,1990,1987
pricema01,Mark Price,POINT GUARD,27,22.7,24.1,72,1992,1987
rodmade01,Dennis Rodman,SMALL FORWARD,26,17.4,19.2,82,1988,1987
sallejo01,John Salley,POWER FORWARD,27,14.7,17.4,72,1992,1987
sellebr01,Brad Sellers,POWER FORWARD,29,13.7,22.2,43,1992,1987
skilesc01,Scott Skiles,POINT GUARD,26,17.8,21.8,79,1991,1988
smithot01,Otis Smith,SMALL FORWARD,26,17.2,21.6,65,1990,1988
tarplro01,Roy Tarpley,POWER FORWARD,23,19.5,21.2,81,1988,1987
thompbi01,Billy Thompson,SMALL FORWARD,26,14.7,18.1,79,1990,1987
turnean01,Andre Turner,POINT GUARD,26,12.8,16.0,70,1991,1991
walkeke01,Kenny Walker,SMALL FORWARD,22,13.3,17.9,68,1987,1987
williho01,Hot Rod Williams,POWER FORWARD,27,19.0,21.9,82,1990,1987
willijo02,John Williams,SMALL FORWARD,22,18.8,20.4,82,1989,1987
wingada01,David Wingate,SHOOTING GUARD,23,11.9,21.3,77,1987,1987
acresma01,Mark Acres,CENTER,29,10.1,9.6,68,1992,1988
andergr01,Greg Anderson,POWER FORWARD,24,14.9,20.6,82,1989,1988
askewvi01,Vincent Askew,SHOOTING GUARD,27,15.9,18.5,80,1994,1992
boguemu01,Muggsy Bogues,POINT GUARD,25,16.9,13.5,81,1990,1988
dudlech02,Chris Dudley,CENTER,26,13.2,13.2,82,1992,1988
gamblke01,Kevin Gamble,SMALL FORWARD,25,16.3,18.4,82,1991,1989
garlawi01,Winston Garland,POINT GUARD,24,14.7,19.5,79,1989,1988
gilliar01,Armen Gilliam,POWER FORWARD,29,18.5,20.3,82,1994,1988
grantho01,Horace Grant,POWER FORWARD,26,20.6,15.5,81,1992,1988
hoppeda01,Dave Hoppen,CENTER,24,11.8,14.2,77,1989,1989
jacksma01,Mark Jackson,POINT GUARD,23,18.3,21.3,72,1989,1988
johnske02,Kevin Johnson,POINT GUARD,24,23.7,24.8,77,1991,1988
lewisre01,Reggie Lewis,SHOOTING GUARD,26,17.9,23.6,82,1992,1988
lohaubr01,Brad Lohaus,POWER FORWARD,27,15.0,16.4,70,1992,1988
mckeyde01,Derrick McKey,SMALL FORWARD,24,15.7,18.9,73,1991,1988
millere01,Reggie Miller,SHOOTING GUARD,25,21.2,22.5,82,1991,1988
normake01,Ken Norman,SMALL FORWARD,26,16.4,22.8,70,1991,1988
pippesc01,Scottie Pippen,SMALL FORWARD,28,23.2,27.1,72,1994,1988
polynol01,Olden Polynice,CENTER,31,15.8,18.6,81,1996,1988
smithke01,Kenny Smith,POINT GUARD,25,18.3,21.2,78,1991,1988
willire01,Reggie Williams,SMALL FORWARD,27,18.1,24.3,81,1992,1989
wolfjo01,Joe Wolf,CENTER,26,10.1,14.4,74,1991,1988
anderwi01,Willie Anderson,SMALL FORWARD,22,16.6,23.8,81,1989,1989
bowiean01,Anthony Bowie,SHOOTING GUARD,28,14.7,19.3,52,1992,1990
brooksc01,Scott Brooks,POINT GUARD,25,16.9,19.9,80,1991,1989
bryanma01,Mark Bryant,POWER FORWARD,31,13.3,16.3,41,1997,1989
chapmre01,Rex Chapman,SHOOTING GUARD,26,16.9,22.7,60,1994,1989
davisma02,Mark Davis,SMALL FORWARD,23,13.7,18.0,75,1997,1996
delnevi01,Vinny Del Negro,SHOOTING GUARD,29,15.6,18.8,82,1996,1989
eacklle01,Ledell Eackles,SHOOTING GUARD,25,15.3,26.4,65,1992,1989
edwarke01,Kevin Edwards,POINT GUARD,26,13.8,21.0,81,1992,1989
ferredu01,Duane Ferrell,SMALL FORWARD,26,15.6,21.4,66,1992,1989
grantga01,Gary Grant,POINT GUARD,24,15.3,21.1,44,1990,1989
grantha01,Harvey Grant,POWER FORWARD,25,16.5,21.4,77,1991,1989
grayeje01,Jeff Grayer,SHOOTING GUARD,26,13.3,21.7,82,1992,1990
haleyja01,Jack Haley,POWER FORWARD,27,11.8,16.6,78,1991,1989
hawkihe01,Hersey Hawkins,SHOOTING GUARD,24,19.4,24.0,80,1991,1989
johnsav01,Avery Johnson,POINT GUARD,30,16.3,17.5,82,1996,1989
kerrst01,Steve Kerr,POINT GUARD,31,15.6,12.9,82,1997,1990
langan01,Andrew Lang,CENTER,25,13.8,13.4,81,1992,1989
leckner01,Eric Leckner,CENTER,28,12.2,17.0,57,1995,1989
lesji01,Jim Les,POINT GUARD,29,14.7,15.2,73,1993,1989
longgr01,Grant Long,POWER FORWARD,29,16.2,17.1,82,1996,1989
majerda01,Dan Majerle,SMALL FORWARD,26,17.8,20.3,82,1992,1989
mannida01,Danny Manning,POWER FORWARD,31,19.8,24.1,70,1998,1990
maxweve01,Vernon Maxwell,SHOOTING GUARD,26,14.1,24.3,80,1992,1989
morrich01,Chris Morris,SMALL FORWARD,27,17.8,20.7,77,1993,1989
perduwi01,Will Perdue,CENTER,31,16.7,13.9,65,1997,1990
perryti01,Tim Perry,CENTER,23,14.4,17.2,62,1989,1989
richmmi01,Mitch Richmond,SHOOTING GUARD,31,21.6,29.4,81,1997,1989
seikaro01,Rony Seikaly,CENTER,31,18.3,23.7,74,1997,1989
shackch01,Charles Shackleford,CENTER,22,13.9,18.1,60,1989,1989
shawbr01,Brian Shaw,POINT GUARD,24,15.5,19.3,79,1991,1989
smithch01,Charles Smith,POWER FORWARD,24,19.5,23.8,78,1990,1989
smitsri01,Rik Smits,CENTER,32,20.2,28.9,49,1999,1989
starkjo01,John Starks,SHOOTING GUARD,26,16.4,24.4,82,1992,1991
stricro02,Rod Strickland,POINT GUARD,28,21.6,24.6,64,1995,1989
tolbeto01,Tom Tolbert,POWER FORWARD,24,13.8,18.6,70,1990,1990
wileymo01,Morlon Wiley,POINT GUARD,28,16.6,20.15,43,1995,1989
willimi02,Micheal Williams,POINT GUARD,24,19.5,20.1,73,1991,1989
woodda01,David Wood,POWER FORWARD,29,11.1,12.2,78,1994,1991
anderni01,Nick Anderson,SMALL FORWARD,30,19.6,25.0,58,1998,1990
armstbj01,B.J. Armstrong,POINT GUARD,28,17.3,18.8,82,1996,1990
barroda01,Dana Barros,POINT GUARD,27,20.9,21.2,82,1995,1990
blaylmo01,Mookie Blaylock,POINT GUARD,29,20.4,21.9,78,1997,1990
brownch01,Chucky Brown,POWER FORWARD,27,13.7,15.9,82,1996,1990
caldwad01,Adrian Caldwell,POWER FORWARD,29,10.4,18.8,51,1996,1990
daviste01,Terry Davis,POWER FORWARD,24,12.4,15.5,68,1992,1990
divacvl01,Vlade Divac,CENTER,26,20.5,20.4,80,1995,1990
douglsh01,Sherman Douglas,POINT GUARD,24,18.0,24.0,73,1991,1990
edwarbl01,Blue Edwards,SMALL FORWARD,27,16.4,21.8,82,1993,1990
elliose01,Sean Elliott,SMALL FORWARD,27,16.3,23.4,77,1996,1990
ellispe01,Pervis Ellison,CENTER,24,19.9,22.6,66,1992,1991
grantgr01,Greg Grant,POINT GUARD,25,10.7,11.95,68,1992,1990
hammoto01,Tom Hammonds,POWER FORWARD,27,14.7,18.6,70,1995,1990
hardati01,Tim Hardaway,POINT GUARD,24,20.9,24.7,82,1991,1990
jacksja01,Jaren Jackson,SHOOTING GUARD,31,12.5,18.3,47,1999,1997
kempsh01,Shawn Kemp,POWER FORWARD,29,23.6,28.9,42,1999,1990
kingst01,Stacey King,POWER FORWARD,23,13.8,18.4,82,1990,1990
legleti01,Tim Legler,SHOOTING GUARD,27,16.1,21.2,79,1994,1994
marcisa01,Šarūnas Marčiulionis,SHOOTING GUARD,27,18.8,24.9,72,1992,1990
masonan01,Anthony Mason,POWER FORWARD,30,18.9,17.6,73,1997,1992
mccloge01,George McCloud,SMALL FORWARD,27,17.0,21.1,42,1995,1990
mitchsa01,Sam Mitchell,SMALL FORWARD,34,15.8,19.7,81,1998,1990
reidjr01,J.R. Reid,POWER FORWARD,25,14.7,22.7,70,1994,1990
ricegl01,Glen Rice,SMALL FORWARD,27,19.7,25.2,82,1995,1990
richapo01,Pooh Richardson,POINT GUARD,24,18.1,21.8,82,1991,1990
robincl02,Clifford Robinson,POWER FORWARD,26,18.8,27.0,82,1993,1990
robinda01,David Robinson,CENTER,28,30.7,32.0,80,1994,1990
royaldo01,Donald Royal,SMALL FORWARD,23,15.2,25.0,66,1990,1990
smithmi02,Michael Smith,SMALL FORWARD,27,14.5,10.9,46,2000,1990
westdo01,Doug West,SHOOTING GUARD,24,14.6,18.7,80,1992,1990
workmha01,Haywoode Workman,POINT GUARD,28,12.9,16.9,65,1994,1991
abdulma02,Mahmoud Abdul-Rauf,POINT GUARD,26,18.6,25.1,57,1996,1991
askinke01,Keith Askins,SMALL FORWARD,27,12.3,13.3,50,1995,1992
bonnean01,Anthony Bonner,SMALL FORWARD,25,12.6,13.2,73,1994,1992
brownde01,Dee Brown,POINT GUARD,24,17.2,18.2,80,1993,1991
buechju01,Jud Buechler,SMALL FORWARD,27,14.1,17.3,74,1996,1991
bullama01,Matt Bullard,SMALL FORWARD,30,13.8,16.8,67,1998,1992
burtowi01,Willie Burton,SMALL FORWARD,25,15.6,25.1,53,1994,1991
campbel01,Elden Campbell,POWER FORWARD,33,19.5,23.3,77,2002,1991
causwdu01,Duane Causwell,CENTER,24,14.2,15.2,55,1993,1991
cebalce01,Cedric Ceballos,SMALL FORWARD,26,22.1,26.5,78,1996,1991
colemde01,Derrick Coleman,POWER FORWARD,26,21.4,25.3,77,1994,1991
colesbi01,Bimbo Coles,POINT GUARD,30,14.8,18.9,48,1999,1991
eliema01,Mario Elie,SMALL FORWARD,32,14.6,15.1,45,1996,1992
ferryda01,Danny Ferry,POWER FORWARD,28,16.0,22.2,82,1995,1991
fostegr01,Greg Foster,POWER FORWARD,23,11.2,19.3,49,1992,1991
gillke01,Kendall Gill,SMALL FORWARD,28,19.6,25.4,82,1997,1991
hensost01,Steve Henson,POINT GUARD,22,11.5,15.6,68,1991,1991
higgise01,Sean Higgins,SMALL FORWARD,27,10.4,18.9,44,1996,1991
hillty01,Tyrone Hill,POWER FORWARD,25,18.4,18.2,57,1994,1991
jameshe01,Henry James,POWER FORWARD,31,10.2,17.5,53,1997,1992
knighne01,Negele Knight,POINT GUARD,23,12.1,22.4,64,1991,1991
masseto01,Tony Massenburg,POWER FORWARD,31,15.9,20.9,43,1999,1995
millste01,Terry Mills,POWER FORWARD,26,17.7,22.2,80,1994,1991
paytoga01,Gary Payton,POINT GUARD,31,23.6,26.8,82,2000,1991
robinru01,Rumeal Robinson,POINT GUARD,25,14.9,23.3,81,1992,1991
schindw01,Dwayne Schintzius,CENTER,22,10.1,21.6,42,1991,1991
scottde01,Dennis Scott,SMALL FORWARD,26,16.3,21.6,62,1995,1991
simmoli01,Lionel Simmons,SMALL FORWARD,23,16.5,22.2,78,1992,1991
smithto02,Tony Smith,SHOOTING GUARD,24,15.2,20.0,55,1993,1991
spencfe01,Felton Spencer,CENTER,23,13.8,11.7,81,1991,1991
vaughlo01,Loy Vaught,POWER FORWARD,26,17.1,21.4,80,1995,1991
willija01,Jayson Williams,CENTER,29,18.7,16.1,65,1998,1991
willisc01,Scott Williams,CENTER,31,15.6,16.4,68,2000,1991
anderke01,Kenny Anderson,POINT GUARD,25,19.5,21.450000000000003,69,1996,1992
anthogr01,Greg Anthony,POINT GUARD,28,18.6,23.3,69,1996,1992
augmost01,Stacey Augmon,SHOOTING GUARD,25,17.9,19.8,82,1994,1992
austiis01,Isaac Austin,CENTER,28,16.2,24.85,78,1998,1993
benoida01,David Benoit,SMALL FORWARD,26,13.9,18.0,71,1995,1992
brandte01,Terrell Brandon,POINT GUARD,25,25.2,27.6,75,1996,1992
brownra02,Randy Brown,POINT GUARD,28,13.0,18.1,72,1997,1992
chilcpe01,Pete Chilcutt,POWER FORWARD,28,14.5,14.2,54,1997,1992
conloma01,Marty Conlon,CENTER,25,15.9,20.5,46,1993,1992
davisda01,Dale Davis,CENTER,30,17.4,16.7,74,2000,1992
delebi01,Bison Dele,CENTER,28,18.1,23.9,78,1998,1992
foxri01,Rick Fox,SMALL FORWARD,25,16.8,20.1,53,1995,1992
gatlich01,Chris Gatling,POWER FORWARD,28,20.7,23.9,71,1996,1992
herreca01,Carl Herrera,POWER FORWARD,26,13.1,15.0,81,1993,1992
longllu01,Luc Longley,CENTER,25,13.899999999999999,19.05,76,1994,1992
maconma01,Mark Macon,SHOOTING GUARD,25,12.5,20.9,55,1995,1992
murdoer01,Eric Murdock,POINT GUARD,25,20.3,23.1,82,1994,1992
mutomdi01,Dikembe Mutombo,CENTER,31,19.8,17.6,82,1998,1992
owensbi01,Billy Owens,POWER FORWARD,22,15.6,19.3,80,1992,1992
packro01,Robert Pack,POINT GUARD,25,16.9,23.9,42,1995,1992
perryel01,Elliot Perry,POINT GUARD,25,17.3,18.3,82,1995,1992
phillbo01,Bobby Phills,SHOOTING GUARD,26,16.8,21.1,72,1996,1994
roberst01,Stanley Roberts,CENTER,21,16.3,22.7,55,1992,1992
smithst01,Steve Smith,SHOOTING GUARD,28,18.8,23.9,73,1998,1992
stronde01,Derek Strong,POWER FORWARD,29,16.6,22.8,58,1998,1994
aventan01,Anthony Avent,POWER FORWARD,23,10.2,19.1,82,1993,1993
barryjo01,Jon Barry,SHOOTING GUARD,33,17.9,17.9,80,2003,1993
chrisdo01,Doug Christie,SHOOTING GUARD,28,16.9,22.5,50,1999,1994
crottjo01,John Crotty,POINT GUARD,24,17.5,20.0,45,1994,1994
davishu01,Hubert Davis,SHOOTING GUARD,25,14.8,18.0,74,1996,1993
dayto01,Todd Day,SHOOTING GUARD,27,15.5,24.0,81,1997,1993
ellisla01,LaPhonso Ellis,POWER FORWARD,26,18.2,28.0,55,1997,1993
geigema01,Matt Geiger,CENTER,28,20.2,23.2,78,1998,1993
guglito01,Tom Gugliotta,SMALL FORWARD,28,20.5,23.6,41,1998,1993
horryro01,Robert Horry,POWER FORWARD,34,14.9,16.4,75,2005,1993
jacksji01,Jim Jackson,SHOOTING GUARD,24,18.9,28.2,51,1995,1994
keefead01,Adam Keefe,SMALL FORWARD,24,15.1,15.6,75,1995,1993
laettch01,Christian Laettner,POWER FORWARD,27,19.1,23.1,82,1997,1993
macksa01,Sam Mack,SMALL FORWARD,28,15.5,18.9,44,1999,1997
macledo01,Don MacLean,SMALL FORWARD,24,17.8,23.4,75,1994,1993
maybele01,Lee Mayberry,POINT GUARD,25,11.2,13.0,82,1996,1993
milleol01,Oliver Miller,CENTER,23,18.2,16.0,69,1994,1993
mournal01,Alonzo Mourning,CENTER,29,25.8,28.1,79,2000,1993
murratr01,Tracy Murray,SMALL FORWARD,26,17.3,24.0,82,1998,1993
onealsh01,Shaquille O'Neal,CENTER,26,30.6,32.4,49,1999,1993
overtdo01,Doug Overton,POINT GUARD,27,13.2,16.7,61,1997,1993
peelean01,Anthony Peeler,SHOOTING GUARD,26,14.1,19.4,73,1996,1993
pricebr01,Brent Price,POINT GUARD,27,17.5,16.9,81,1996,1993
rooksse01,Sean Rooks,CENTER,23,14.7,21.0,72,1993,1993
sealyma01,Malik Sealy,SHOOTING GUARD,24,14.7,23.1,60,1995,1993
sprewla01,Latrell Sprewell,SHOOTING GUARD,26,19.7,26.9,80,1997,1993
stithbr01,Bryant Stith,SHOOTING GUARD,24,14.4,17.7,81,1995,1994
weathcl01,Clarence Weatherspoon,SMALL FORWARD,23,18.1,22.5,82,1994,1993
willilo01,Lorenzo Williams,CENTER,25,10.3,7.9,82,1995,1995
williwa02,Walt Williams,SMALL FORWARD,28,16.3,20.0,48,1999,1993
bakervi01,Vin Baker,CENTER,26,20.4,24.7,82,1998,1994
blounco01,Corie Blount,POWER FORWARD,25,12.3,16.6,67,1994,1994
bradlsh01,Shawn Bradley,CENTER,26,19.6,16.1,49,1999,1994
brownpj01,P.J. Brown,POWER FORWARD,33,17.6,14.0,78,2003,1994
burresc01,Scott Burrell,SMALL FORWARD,27,15.7,18.5,80,1998,1994
butlemi02,Mitchell Butler,SHOOTING GUARD,23,13.0,19.0,75,1994,1994
cassesa01,Sam Cassell,POINT GUARD,34,22.8,27.2,81,2004,1994
cheanca01,Calbert Cheaney,SHOOTING GUARD,23,14.2,22.6,78,1995,1994
currymi01,Michael Curry,SHOOTING GUARD,28,10.4,12.1,81,1997,1996
davisan01,Antonio Davis,POWER FORWARD,30,16.7,18.2,49,1999,1994
deherte01,Terry Dehere,POINT GUARD,24,16.7,22.6,82,1996,1994
hardaan01,Anfernee Hardaway,POINT GUARD,24,24.6,25.5,82,1996,1994
harrilu01,Lucious Harris,SHOOTING GUARD,31,15.7,19.3,74,2002,1994
harvean01,Antonio Harvey,POWER FORWARD,24,10.3,16.6,59,1995,1995
houstal01,Allan Houston,SHOOTING GUARD,31,17.7,27.0,82,2003,1994
hunteli01,Lindsey Hunter,POINT GUARD,30,14.8,20.2,82,2001,1994
johnser02,Ervin Johnson,CENTER,26,16.1,23.0,45,1994,1994
jonespo01,Popeye Jones,POWER FORWARD,31,14.4,15.7,79,2002,1994
jordare01,Reggie Jordan,SHOOTING GUARD,30,15.3,15.9,57,1998,1998
kukocto01,Toni Kukoč,SMALL FORWARD,27,20.4,21.4,81,1996,1994
lynchge01,George Lynch,SMALL FORWARD,27,16.8,20.5,82,1998,1994
mashbja01,Jamal Mashburn,SMALL FORWARD,30,18.0,27.1,82,2003,1994
millsch01,Chris Mills,SMALL FORWARD,26,15.2,19.9,80,1996,1994
muresgh01,Gheorghe Mureșan,CENTER,24,21.0,21.2,76,1996,1994
outlabo01,Bo Outlaw,POWER FORWARD,25,16.3,12.7,82,1997,1995
rideris01,Isaiah Rider,SHOOTING GUARD,28,15.7,28.8,60,2000,1994
robinja02,James Robinson,POINT GUARD,26,12.7,21.0,69,1997,1994
rogerro01,Rodney Rogers,POWER FORWARD,28,17.1,22.2,82,2000,1994
russebr01,Bryon Russell,SMALL FORWARD,29,15.1,18.4,82,2000,1994
vanexni01,Nick Van Exel,POINT GUARD,29,18.5,23.0,71,2001,1994
waltere01,Rex Walters,SHOOTING GUARD,23,16.2,17.5,48,1994,1994
webbech01,Chris Webber,POWER FORWARD,27,24.7,31.6,70,2001,1994
wesleda01,David Wesley,POINT GUARD,25,18.5,20.9,82,1996,1994
whitnch01,Chris Whitney,POINT GUARD,28,15.6,18.7,82,2000,1997
williaa01,Aaron Williams,POWER FORWARD,28,17.7,17.8,81,2000,1998
armstda01,Darrell Armstrong,POINT GUARD,30,22.2,22.9,50,1999,1997
childch01,Chris Childs,POINT GUARD,28,16.4,20.7,78,1996,1995
eisleho01,Howard Eisley,POINT GUARD,30,14.1,17.0,82,2003,1995
grantbr01,Brian Grant,CENTER,28,17.5,23.4,82,2001,1995
hillgr01,Grant Hill,SMALL FORWARD,24,25.5,28.3,80,1997,1995
howarju01,Juwan Howard,POWER FORWARD,29,17.2,26.1,77,2003,1995
jonesed02,Eddie Jones,SHOOTING GUARD,28,19.9,23.4,72,2000,1995
kiddja01,Jason Kidd,POINT GUARD,25,22.5,21.4,50,1999,1995
langan02,Antonio Lang,SMALL FORWARD,23,11.5,16.7,41,1996,1996
marshdo01,Donyell Marshall,SMALL FORWARD,27,19.9,21.7,81,2001,1995
martida01,Darrick Martin,POINT GUARD,25,16.9,23.4,82,1997,1996
mcilvji01,Jim McIlvaine,CENTER,24,11.1,11.9,82,1997,1995
mckieaa01,Aaron McKie,SHOOTING GUARD,29,15.8,19.8,48,2002,1995
millean01,Anthony Miller,POWER FORWARD,23,14.7,16.6,46,1995,1995
montrer01,Eric Montross,CENTER,23,12.1,15.0,78,1995,1995
murrala01,Lamond Murray,SMALL FORWARD,24,17.8,22.1,79,1998,1995
persowe01,Wesley Person,SHOOTING GUARD,30,16.3,17.6,78,2002,1995
piatker01,Eric Piatkowski,SHOOTING GUARD,26,18.2,22.8,65,1997,1995
recasel01,Eldridge Recasner,SHOOTING GUARD,30,13.0,18.4,59,1998,1996
reevekh01,Khalid Reeves,POINT GUARD,22,16.9,20.6,67,1995,1995
robingl01,Glenn Robinson,SMALL FORWARD,28,20.1,29.2,76,2001,1995
rogerca01,Carlos Rogers,POWER FORWARD,25,17.0,17.0,56,1997,1995
roseja01,Jalen Rose,SMALL FORWARD,28,17.8,25.5,72,2001,1995
simpkdi01,Dickey Simpkins,CENTER,26,13.4,16.3,50,1999,1995
slatere01,Reggie Slater,POWER FORWARD,30,14.1,17.6,55,2001,1998
stricma01,Mark Strickland,POWER FORWARD,27,17.4,19.4,51,1998,1998
tabakza01,Žan Tabak,CENTER,25,12.4,18.7,67,1996,1996
wardch01,Charlie Ward,POINT GUARD,32,15.9,16.8,66,2003,1996
willimo01,Monty Williams,SMALL FORWARD,25,15.6,22.8,65,1997,1995
alexaco01,Cory Alexander,POINT GUARD,24,14.45,19.7,60,1998,1996
barrybr01,Brent Barry,SHOOTING GUARD,30,19.3,16.2,81,2002,1996
besttr01,Travis Best,POINT GUARD,28,16.7,19.3,77,2001,1996
caffeja01,Jason Caffey,POWER FORWARD,23,14.3,18.3,75,1997,1996
carrch01,Chris Carr,SHOOTING GUARD,22,13.3,18.8,55,1997,1996
declean01,Andrew DeClercq,CENTER,25,14.0,16.6,47,1999,1997
finlemi01,Michael Finley,SMALL FORWARD,24,19.3,25.7,82,1998,1996
garneke01,Kevin Garnett,POWER FORWARD,27,29.4,29.6,82,2004,1996
goldwan01,Anthony Goldwire,POINT GUARD,26,13.6,16.5,82,1998,1996
hendeal01,Alan Henderson,POWER FORWARD,25,18.4,23.9,69,1998,1996
hoibefr01,Fred Hoiberg,SHOOTING GUARD,32,16.7,12.7,76,2005,1997
lenarvo01,Voshon Lenard,SHOOTING GUARD,23,14.7,18.7,73,1997,1997
mcdyean01,Antonio McDyess,POWER FORWARD,26,22.0,26.5,70,2001,1996
ostergr01,Greg Ostertag,CENTER,23,15.3,14.6,77,1997,1996
parksch02,Cherokee Parks,CENTER,25,13.6,15.4,79,1998,1996
ratlith01,Theo Ratliff,POWER FORWARD,25,16.9,17.1,50,1999,1996
reevebr01,Bryant Reeves,CENTER,24,17.3,21.8,74,1998,1996
reiddo01,Don Reid,POWER FORWARD,27,13.1,13.1,65,2001,1996
sabonar01,Arvydas Sabonis,CENTER,31,24.7,25.5,73,1996,1996
smithjo02,Joe Smith,POWER FORWARD,20,17.2,20.6,82,1996,1996
snower01,Eric Snow,POINT GUARD,29,15.6,16.8,82,2003,1996
stackje01,Jerry Stackhouse,SHOOTING GUARD,26,21.8,35.2,80,2001,1996
